Machine Module,N9343C,CN06050179
+1.865217391e+04,-8.595085144e+01,
+1.869565217e+04,-8.785678864e+01,
+1.873913043e+04,-8.177033234e+01,
+1.878260870e+04,-8.472974396e+01,
+1.882608696e+04,-8.315912628e+01,
+1.886956522e+04,-8.548986816e+01,
+1.891304348e+04,-8.508403778e+01,
+1.895652174e+04,-8.397752380e+01,
+1.900000000e+04,-8.448890686e+01,
+1.904347826e+04,-8.793362427e+01,
+1.908695652e+04,-8.562880707e+01,
+1.913043478e+04,-8.596097565e+01,
+1.917391304e+04,-8.434622955e+01,
+1.921739130e+04,-8.669257355e+01,
+1.926086957e+04,-8.382555389e+01,
+1.930434783e+04,-8.738071442e+01,
+1.934782609e+04,-8.631187439e+01,
+1.939130435e+04,-8.347836304e+01,
+1.943478261e+04,-8.367562866e+01,
+1.947826087e+04,-8.462950134e+01,
+1.952173913e+04,-8.596289063e+01,
+1.956521739e+04,-8.112343597e+01,
+1.960869565e+04,-9.182219696e+01,
+1.965217391e+04,-8.201248932e+01,
+1.969565217e+04,-8.106848145e+01,
+1.973913043e+04,-8.308547211e+01,
+1.978260870e+04,-8.312188721e+01,
+1.982608696e+04,-8.507889557e+01,
+1.986956522e+04,-8.247118378e+01,
+1.991304348e+04,-8.313606262e+01,
+1.995652174e+04,-8.627523804e+01,
+2.000000000e+04,-8.577653503e+01,
